state,action,reward,next_state,done
"3.728649854660034,1.106670618057251,2.0,3.5538694858551025,-1.8912043571472168,1.0,8.445439338684082,0.6488298177719116,2.0,8.187849998474121,-2.3400888442993164,1.0","1.0,0.0",0.1879031086950098,"3.527449369430542,1.1062366962432861,2.0,3.3523080348968506,-1.8916174173355103,1.0,8.244183540344238,0.6478284001350403,2.0,7.986234664916992,-2.341059684753418,1.0",0
"3.527449369430542,1.1062366962432861,2.0,3.3523080348968506,-1.8916174173355103,1.0,8.244183540344238,0.6478284001350403,2.0,7.986234664916992,-2.341059684753418,1.0","1.0,0.0",0.17517355079865382,"3.3265626430511475,1.1047428846359253,2.0,3.1501846313476562,-1.8930391073226929,1.0,8.043047904968262,0.6443988084793091,2.0,7.783867359161377,-2.3443830013275146,1.0",0
"3.3265626430511475,1.1047428846359253,2.0,3.1501846313476562,-1.8930391073226929,1.0,8.043047904968262,0.6443988084793091,2.0,7.783867359161377,-2.3443830013275146,1.0","1.0,0.0",0.16372275749763432,"3.1252615451812744,1.104307770729065,2.0,2.9484403133392334,-1.8934481143951416,1.0,7.841738224029541,0.6432558298110962,2.0,7.582114219665527,-2.345487594604492,1.0",0
"3.1252615451812744,1.104307770729065,2.0,2.9484403133392334,-1.8934481143951416,1.0,7.841738224029541,0.6432558298110962,2.0,7.582114219665527,-2.345487594604492,1.0","1.0,0.0",0.15493625137748968,"2.924468994140625,1.1029976606369019,2.0,2.746361494064331,-1.8946791887283325,1.0,7.640745162963867,0.6399285793304443,2.0,7.3798394203186035,-2.3487002849578857,1.0",0
"2.924468994140625,1.1029976606369019,2.0,2.746361494064331,-1.8946791887283325,1.0,7.640745162963867,0.6399285793304443,2.0,7.3798394203186035,-2.3487002849578857,1.0","1.0,0.0",0.14762636398455609,"2.72394061088562,1.1009527444839478,2.0,2.543734073638916,-1.896585464477539,1.0,7.439883232116699,0.6346098780632019,2.0,7.176884651184082,-2.353822946548462,1.0",0
"2.72394061088562,1.1009527444839478,2.0,2.543734073638916,-1.896585464477539,1.0,7.439883232116699,0.6346098780632019,2.0,7.176884651184082,-2.353822946548462,1.0","1.0,0.0",0.1406843761564862,"2.523031711578369,1.0999048948287964,2.0,2.341479778289795,-1.8975682258605957,1.0,7.23877477645874,0.6314103007316589,2.0,6.974434852600098,-2.356919527053833,1.0",0
"2.523031711578369,1.0999048948287964,2.0,2.341479778289795,-1.8975682258605957,1.0,7.23877477645874,0.6314103007316589,2.0,6.974434852600098,-2.356919527053833,1.0","1.0,0.0",0.13502822233116785,"2.3220019340515137,1.0992276668548584,2.0,2.139678478240967,-1.8981983661651611,1.0,7.037622928619385,0.6295206546783447,2.0,6.7725138664245605,-2.35874080657959,1.0",0
"2.3220019340515137,1.0992276668548584,2.0,2.139678478240967,-1.8981983661651611,1.0,7.037622928619385,0.6295206546783447,2.0,6.7725138664245605,-2.35874080657959,1.0","1.0,0.0",0.12988025522062197,"2.1208767890930176,1.0985125303268433,2.0,1.937644600868225,-1.898857593536377,1.0,6.8363566398620605,0.6273739337921143,2.0,6.57034158706665,-2.360806465148926,1.0",0
"2.1208767890930176,1.0985125303268433,2.0,1.937644600868225,-1.898857593536377,1.0,6.8363566398620605,0.6273739337921143,2.0,6.57034158706665,-2.360806465148926,1.0","0.0,-0.6",0.11297623631335663,"1.8164646625518799,1.3190323114395142,2.0,1.9414721727371216,-1.6813292503356934,1.0,6.555394172668457,1.3337892293930054,2.0,6.597112655639648,-1.6659176349639893,1.0",0
"1.8164646625518799,1.3190323114395142,2.0,1.9414721727371216,-1.6813292503356934,1.0,6.555394172668457,1.3337892293930054,2.0,6.597112655639648,-1.6659176349639893,1.0","1.0,0.0",0.1183705500940766,"1.899804711341858,-1.4701783657073975,1.0,6.196117401123047,1.982423186302185,2.0,6.5315260887146,-0.9987568259239197,1.0,10.854090690612793,-0.4399622678756714,1.0",0
"1.899804711341858,-1.4701783657073975,1.0,6.196117401123047,1.982423186302185,2.0,6.5315260887146,-0.9987568259239197,1.0,10.854090690612793,-0.4399622678756714,1.0","1.0,0.0",0.1151981719581423,"1.7221986055374146,-1.442371129989624,1.0,5.970443248748779,2.0692694187164307,2.0,6.346985340118408,-0.9070037603378296,1.0,10.66143798828125,-0.2885424494743347,1.0",0
"1.7221986055374146,-1.442371129989624,1.0,5.970443248748779,2.0692694187164307,2.0,6.346985340118408,-0.9070037603378296,1.0,10.66143798828125,-0.2885424494743347,1.0","1.0,0.0",0.11428505399418043,"1.5238170623779297,-1.438491702079773,1.0,5.764786243438721,2.0818088054656982,2.0,6.147486209869385,-0.8935866951942444,1.0,10.460649490356445,-0.2662317454814911,1.0",0
"1.5238170623779297,-1.438491702079773,1.0,5.764786243438721,2.0818088054656982,2.0,6.147486209869385,-0.8935866951942444,1.0,10.460649490356445,-0.2662317454814911,1.0","1.0,0.0",0.11101724916519196,"5.562287330627441,2.0845417976379395,2.0,5.946345329284668,-0.8907641172409058,1.0,10.259222030639648,-0.26140859723091125,1.0,10.059996604919434,2.7469568252563477,2.0",0
"5.562287330627441,2.0845417976379395,2.0,5.946345329284668,-0.8907641172409058,1.0,10.259222030639648,-0.26140859723091125,1.0,10.059996604919434,2.7469568252563477,2.0","1.0,0.0",0.10835881509903267,"5.360899448394775,2.083839178085327,2.0,5.744537353515625,-0.8915281891822815,1.0,10.057500839233398,-0.2627805769443512,1.0,9.858699798583984,2.7456202507019043,2.0",0
"5.360899448394775,2.083839178085327,2.0,5.744537353515625,-0.8915281891822815,1.0,10.057500839233398,-0.2627805769443512,1.0,9.858699798583984,2.7456202507019043,2.0","1.0,0.0",0.10545359739777727,"5.160341262817383,2.0814850330352783,2.0,5.5425825119018555,-0.8940575122833252,1.0,9.855843544006348,-0.2673342525959015,1.0,9.658453941345215,2.7411551475524902,2.0",0
"5.160341262817383,2.0814850330352783,2.0,5.5425825119018555,-0.8940575122833252,1.0,9.855843544006348,-0.2673342525959015,1.0,9.658453941345215,2.7411551475524902,2.0","1.0,0.0",0.10299514703551704,"4.958543300628662,2.0817761421203613,2.0,5.340969562530518,-0.8937461972236633,1.0,9.654189109802246,-0.2667568027973175,1.0,9.456613540649414,2.7417235374450684,2.0",0
"4.958543300628662,2.0817761421203613,2.0,5.340969562530518,-0.8937461972236633,1.0,9.654189109802246,-0.2667568027973175,1.0,9.456613540649414,2.7417235374450684,2.0","0.0,0.6",0.09226102627260957,"4.991272926330566,1.454957127571106,2.0,5.009687900543213,-1.5449849367141724,1.0,9.367117881774902,-1.4461867809295654,1.0,9.536187171936035,1.5640318393707275,2.0",0
"4.991272926330566,1.454957127571106,2.0,5.009687900543213,-1.5449849367141724,1.0,9.367117881774902,-1.4461867809295654,1.0,9.536187171936035,1.5640318393707275,2.0","1.0,0.0",0.6217010745699354,"4.931733131408691,0.9388284087181091,2.0,4.650153160095215,-2.0479259490966797,1.0,8.995635032653809,-2.385235071182251,1.0,9.464787483215332,0.593001663684845,2.0",0
"4.931733131408691,0.9388284087181091,2.0,4.650153160095215,-2.0479259490966797,1.0,8.995635032653809,-2.385235071182251,1.0,9.464787483215332,0.593001663684845,2.0","1.0,0.0",0.39319594300635563,"4.750882148742676,0.8412216305732727,2.0,4.410213470458984,-2.139370918273926,1.0,8.748165130615234,-2.56266188621521,1.0,9.276201248168945,0.40570035576820374,2.0",0
"4.750882148742676,0.8412216305732727,2.0,4.410213470458984,-2.139370918273926,1.0,8.748165130615234,-2.56266188621521,1.0,9.276201248168945,0.40570035576820374,2.0","1.0,0.0",0.3074652262019384,"4.551442623138428,0.8315907716751099,2.0,4.204872131347656,-2.148322105407715,1.0,8.541977882385254,-2.580202579498291,1.0,9.075889587402344,0.3871089518070221,2.0",0
"4.551442623138428,0.8315907716751099,2.0,4.204872131347656,-2.148322105407715,1.0,8.541977882385254,-2.580202579498291,1.0,9.075889587402344,0.3871089518070221,2.0","1.0,0.0",0.26002293414852784,"4.349944591522217,0.8299619555473328,2.0,4.0023298263549805,-2.149829149246216,1.0,8.339263916015625,-2.5832247734069824,1.0,8.874215126037598,0.38389965891838074,2.0",0
"4.349944591522217,0.8299619555473328,2.0,4.0023298263549805,-2.149829149246216,1.0,8.339263916015625,-2.5832247734069824,1.0,8.874215126037598,0.38389965891838074,2.0","1.0,0.0",0.2296602832308352,"4.148622989654541,0.8295361399650574,2.0,3.8007216453552246,-2.1502208709716797,1.0,8.137629508972168,-2.5840418338775635,1.0,8.672866821289062,0.3830302357673645,2.0",0
"4.148622989654541,0.8295361399650574,2.0,3.8007216453552246,-2.1502208709716797,1.0,8.137629508972168,-2.5840418338775635,1.0,8.672866821289062,0.3830302357673645,2.0","1.0,0.0",0.20701194712650306,"3.946873903274536,0.8312464952468872,2.0,3.600196599960327,-2.148643732070923,1.0,7.93728494644165,-2.5806708335876465,1.0,8.471303939819336,0.38661184906959534,2.0",0
"3.946873903274536,0.8312464952468872,2.0,3.600196599960327,-2.148643732070923,1.0,7.93728494644165,-2.5806708335876465,1.0,8.471303939819336,0.38661184906959534,2.0","1.0,0.0",0.19071974200375053,"3.744554281234741,0.8334468007087708,2.0,3.39943528175354,-2.146585464477539,1.0,7.736710071563721,-2.576234817504883,1.0,8.26917552947998,0.3912925124168396,2.0",0
"3.744554281234741,0.8334468007087708,2.0,3.39943528175354,-2.146585464477539,1.0,7.736710071563721,-2.576234817504883,1.0,8.26917552947998,0.3912925124168396,2.0","1.0,0.0",0.17812215359525885,"3.5425148010253906,0.8352767825126648,2.0,3.199040412902832,-2.1449923515319824,1.0,7.53659200668335,-2.5723659992218018,1.0,8.067420959472656,0.39549657702445984,2.0",0
"3.5425148010253906,0.8352767825126648,2.0,3.199040412902832,-2.1449923515319824,1.0,7.53659200668335,-2.5723659992218018,1.0,8.067420959472656,0.39549657702445984,2.0","1.0,0.0",0.16659972067231843,"3.3408169746398926,0.8360450267791748,2.0,2.997990131378174,-2.144300699234009,1.0,7.335624694824219,-2.5707314014434814,1.0,7.865808963775635,0.39724859595298767,2.0",0
"3.3408169746398926,0.8360450267791748,2.0,2.997990131378174,-2.144300699234009,1.0,7.335624694824219,-2.5707314014434814,1.0,7.865808963775635,0.39724859595298767,2.0","1.0,0.0",0.15797524596470192,"3.139429807662964,0.8356444239616394,2.0,2.7962450981140137,-2.144659996032715,1.0,7.133837699890137,-2.5716140270233154,1.0,7.664378643035889,0.39630207419395447,2.0",0
"3.139429807662964,0.8356444239616394,2.0,2.7962450981140137,-2.144659996032715,1.0,7.133837699890137,-2.5716140270233154,1.0,7.664378643035889,0.39630207419395447,2.0","1.0,0.0",0.14972168859777124,"2.93810772895813,0.8365359902381897,2.0,2.5957653522491455,-2.143857955932617,1.0,6.933478832244873,-2.5695834159851074,1.0,7.463181018829346,0.3984749913215637,2.0",0
"2.93810772895813,0.8365359902381897,2.0,2.5957653522491455,-2.143857955932617,1.0,6.933478832244873,-2.5695834159851074,1.0,7.463181018829346,0.3984749913215637,2.0","1.0,0.0",0.14342532916516681,"2.736078977584839,0.8372854590415955,2.0,2.3944737911224365,-2.143179416656494,1.0,6.732272148132324,-2.5677778720855713,1.0,7.261239051818848,0.4004002511501312,2.0",0
"2.736078977584839,0.8372854590415955,2.0,2.3944737911224365,-2.143179416656494,1.0,6.732272148132324,-2.5677778720855713,1.0,7.261239051818848,0.4004002511501312,2.0","1.0,0.0",0.13780140287776232,"2.5347392559051514,0.836866557598114,2.0,2.192711114883423,-2.1435701847076416,1.0,6.5304694175720215,-2.5688397884368896,1.0,7.059858798980713,0.39928117394447327,2.0",0
"2.5347392559051514,0.836866557598114,2.0,2.192711114883423,-2.1435701847076416,1.0,6.5304694175720215,-2.5688397884368896,1.0,7.059858798980713,0.39928117394447327,2.0","0.0,-0.6",0.12089766805933566,"2.2368273735046387,1.1374828815460205,2.0,2.2470483779907227,-1.862498164176941,1.0,6.604735851287842,-1.7756035327911377,1.0,6.782026290893555,1.2341419458389282,2.0",0
"2.2368273735046387,1.1374828815460205,2.0,2.2470483779907227,-1.862498164176941,1.0,6.604735851287842,-1.7756035327911377,1.0,6.782026290893555,1.2341419458389282,2.0","1.0,0.0",0.12332094044629649,"1.9245754480361938,1.3570433855056763,2.0,2.219668388366699,-1.6284022331237793,1.0,6.5494065284729,-1.128038763999939,1.0,6.4400506019592285,1.8849356174468994,2.0",0
"1.9245754480361938,1.3570433855056763,2.0,2.219668388366699,-1.6284022331237793,1.0,6.5494065284729,-1.128038763999939,1.0,6.4400506019592285,1.8849356174468994,2.0","1.0,0.0",0.12338213097887829,"1.7078145742416382,1.381969928741455,2.0,2.0395126342773438,-1.5996344089508057,1.0,6.362786293029785,-1.0461854934692383,1.0,6.21647310256958,1.9652245044708252,2.0",0
"1.7078145742416382,1.381969928741455,2.0,2.0395126342773438,-1.5996344089508057,1.0,6.362786293029785,-1.0461854934692383,1.0,6.21647310256958,1.9652245044708252,2.0","1.0,0.0",0.12044694725305805,"1.5038315057754517,1.3853827714920044,2.0,1.8412306308746338,-1.595582365989685,1.0,6.163437843322754,-1.0338670015335083,1.0,6.011366367340088,1.9772580862045288,2.0",0
"1.5038315057754517,1.3853827714920044,2.0,1.8412306308746338,-1.595582365989685,1.0,6.163437843322754,-1.0338670015335083,1.0,6.011366367340088,1.9772580862045288,2.0","1.0,0.0",0.11737316631209849,"1.6399433612823486,-1.5953882932662964,1.0,5.9619951248168945,-1.033142328262329,1.0,5.8095879554748535,1.977960228919983,2.0,10.00953197479248,-0.3296935260295868,1.0",0
"1.6399433612823486,-1.5953882932662964,1.0,5.9619951248168945,-1.033142328262329,1.0,5.8095879554748535,1.977960228919983,2.0,10.00953197479248,-0.3296935260295868,1.0","1.0,0.0",0.11338148269357706,"5.76107120513916,-1.0313138961791992,1.0,5.60767936706543,1.9797441959381104,2.0,9.808465957641602,-0.32658666372299194,1.0,9.92272663116455,2.7603988647460938,2.0",0
"5.76107120513916,-1.0313138961791992,1.0,5.60767936706543,1.9797441959381104,2.0,9.808465957641602,-0.32658666372299194,1.0,9.92272663116455,2.7603988647460938,2.0","1.0,0.0",0.11056617980533279,"5.560137748718262,-1.0309706926345825,1.0,5.406531810760498,1.9800764322280884,2.0,9.607481956481934,-0.3259568214416504,1.0,9.721524238586426,2.7610366344451904,2.0",0
"5.560137748718262,-1.0309706926345825,1.0,5.406531810760498,1.9800764322280884,2.0,9.607481956481934,-0.3259568214416504,1.0,9.721524238586426,2.7610366344451904,2.0","1.0,0.0",0.10827981446702761,"5.358574867248535,-1.0311264991760254,1.0,5.205014228820801,1.979920506477356,2.0,9.405892372131348,-0.32619866728782654,1.0,9.519978523254395,2.760788917541504,2.0",0
"5.358574867248535,-1.0311264991760254,1.0,5.205014228820801,1.979920506477356,2.0,9.405892372131348,-0.32619866728782654,1.0,9.519978523254395,2.760788917541504,2.0","1.0,0.0",0.10515250995784875,"5.157491207122803,-1.0302066802978516,1.0,5.003400802612305,1.9808143377304077,2.0,9.204721450805664,-0.32453927397727966,1.0,9.318266868591309,2.7624714374542236,2.0",0
"5.157491207122803,-1.0302066802978516,1.0,5.003400802612305,1.9808143377304077,2.0,9.204721450805664,-0.32453927397727966,1.0,9.318266868591309,2.7624714374542236,2.0","1.0,0.0",0.10308653303607063,"4.956066608428955,-1.0314850807189941,1.0,4.802700042724609,1.9795713424682617,2.0,9.003454208374023,-0.32677900791168213,1.0,9.117740631103516,2.7602033615112305,2.0",0
"4.956066608428955,-1.0314850807189941,1.0,4.802700042724609,1.9795713424682617,2.0,9.003454208374023,-0.32677900791168213,1.0,9.117740631103516,2.7602033615112305,2.0","1.0,0.0",0.10068702146597541,"4.754958152770996,-1.0302380323410034,1.0,4.600790977478027,1.9807806015014648,2.0,8.802170753479004,-0.3244687020778656,1.0,8.915637016296387,2.7625460624694824,2.0",0
"4.754958152770996,-1.0302380323410034,1.0,4.600790977478027,1.9807806015014648,2.0,8.802170753479004,-0.3244687020778656,1.0,8.915637016296387,2.7625460624694824,2.0","0.0,0.6",0.5640657847514634,"4.423818111419678,-1.5749706029891968,1.0,4.61455774307251,1.4339509010314941,2.0,8.525148391723633,-1.336072564125061,1.0,8.990449905395508,1.7177799940109253,2.0",0
"4.423818111419678,-1.5749706029891968,1.0,4.61455774307251,1.4339509010314941,2.0,8.525148391723633,-1.336072564125061,1.0,8.990449905395508,1.7177799940109253,2.0","1.0,0.0",0.3392042197270728,"4.0842061042785645,-1.978507399559021,1.0,4.544805526733398,1.0010619163513184,2.0,8.190373420715332,-2.1094751358032227,1.0,8.928461074829102,0.8901475667953491,2.0",0
"4.0842061042785645,-1.978507399559021,1.0,4.544805526733398,1.0010619163513184,2.0,8.190373420715332,-2.1094751358032227,1.0,8.928461074829102,0.8901475667953491,2.0","1.0,0.0",0.2927005957977826,"3.856541395187378,-2.0413737297058105,1.0,4.3623151779174805,0.9308633208274841,2.0,7.960282325744629,-2.2346384525299072,1.0,8.743819236755371,0.7534385919570923,2.0",0
"3.856541395187378,-2.0413737297058105,1.0,4.3623151779174805,0.9308633208274841,2.0,7.960282325744629,-2.2346384525299072,1.0,8.743819236755371,0.7534385919570923,2.0","1.0,0.0",0.2536957912414173,"3.648268699645996,-2.053823709487915,1.0,4.163417816162109,0.9168024659156799,2.0,7.751378536224365,-2.2600362300872803,1.0,8.544339179992676,0.725553572177887,2.0",0
"3.648268699645996,-2.053823709487915,1.0,4.163417816162109,0.9168024659156799,2.0,7.751378536224365,-2.2600362300872803,1.0,8.544339179992676,0.725553572177887,2.0","1.0,0.0",0.2229508952611845,"3.44541597366333,-2.0558204650878906,1.0,3.962053060531616,0.9145263433456421,2.0,7.548397541046143,-2.264136552810669,1.0,8.342851638793945,0.7210313677787781,2.0",0
"3.44541597366333,-2.0558204650878906,1.0,3.962053060531616,0.9145263433456421,2.0,7.548397541046143,-2.264136552810669,1.0,8.342851638793945,0.7210313677787781,2.0","1.0,0.0",0.20202649653807514,"3.2424700260162354,-2.05819034576416,1.0,3.761265277862549,0.9118013978004456,2.0,7.3453216552734375,-2.2694363594055176,1.0,8.141946792602539,0.7151780128479004,2.0",0
"3.2424700260162354,-2.05819034576416,1.0,3.761265277862549,0.9118013978004456,2.0,7.3453216552734375,-2.2694363594055176,1.0,8.141946792602539,0.7151780128479004,2.0","1.0,0.0",0.1855450743068423,"3.0406365394592285,-2.058675765991211,1.0,3.55975604057312,0.9112594723701477,2.0,7.143457412719727,-2.2703697681427,1.0,7.940408229827881,0.7141579389572144,2.0",0
"3.0406365394592285,-2.058675765991211,1.0,3.55975604057312,0.9112594723701477,2.0,7.143457412719727,-2.2703697681427,1.0,7.940408229827881,0.7141579389572144,2.0","1.0,0.0",0.17225924121504743,"3.3580100536346436,0.9119604825973511,2.0,2.839510679244995,-2.0580825805664062,1.0,6.942382335662842,-2.2689175605773926,1.0,7.738709926605225,0.7157760858535767,2.0",0
"3.3580100536346436,0.9119604825973511,2.0,2.839510679244995,-2.0580825805664062,1.0,6.942382335662842,-2.2689175605773926,1.0,7.738709926605225,0.7157760858535767,2.0","1.0,0.0",0.1621607484965244,"3.156965970993042,0.9104351997375488,2.0,2.6370153427124023,-2.059354543685913,1.0,6.739787578582764,-2.2721986770629883,1.0,7.53757381439209,0.7121056318283081,2.0",0
"3.156965970993042,0.9104351997375488,2.0,2.6370153427124023,-2.059354543685913,1.0,6.739787578582764,-2.2721986770629883,1.0,7.53757381439209,0.7121056318283081,2.0","1.0,0.0",0.15333261790365915,"2.955169200897217,0.9107245206832886,2.0,2.4356064796447754,-2.059129476547241,1.0,6.538404941558838,-2.2714426517486572,1.0,7.335801124572754,0.7129618525505066,2.0",0
"2.955169200897217,0.9107245206832886,2.0,2.4356064796447754,-2.059129476547241,1.0,6.538404941558838,-2.2714426517486572,1.0,7.335801124572754,0.7129618525505066,2.0","0.0,-0.6",0.1328880661852807,"2.637192487716675,1.278746247291565,2.0,2.4890010356903076,-1.732572317123413,1.0,6.586548805236816,-1.4357213973999023,1.0,7.008639812469482,1.6244051456451416,2.0",0
"2.637192487716675,1.278746247291565,2.0,2.4890010356903076,-1.732572317123413,1.0,6.586548805236816,-1.4357213973999023,1.0,7.008639812469482,1.6244051456451416,2.0","1.0,0.0",0.1261163449948297,"2.3106980323791504,1.5496793985366821,2.0,2.4692208766937256,-1.461108684539795,1.0,6.515360355377197,-0.749522864818573,1.0,6.6243577003479,2.337646007537842,2.0",0
"2.3106980323791504,1.5496793985366821,2.0,2.4692208766937256,-1.461108684539795,1.0,6.515360355377197,-0.749522864818573,1.0,6.6243577003479,2.337646007537842,2.0","1.0,0.0",0.13109179845246643,"2.0897274017333984,1.5846796035766602,2.0,2.2924506664276123,-1.423458218574524,1.0,6.3277506828308105,-0.6524893641471863,1.0,6.391400337219238,2.4359524250030518,2.0",0
"2.0897274017333984,1.5846796035766602,2.0,2.2924506664276123,-1.423458218574524,1.0,6.3277506828308105,-0.6524893641471863,1.0,6.391400337219238,2.4359524250030518,2.0","1.0,0.0",0.12895758168548221,"1.8854737281799316,1.5883245468139648,2.0,2.0930099487304688,-1.4194836616516113,1.0,6.127070903778076,-0.6420558094978333,1.0,6.185778617858887,2.4464828968048096,2.0",0
"1.8854737281799316,1.5883245468139648,2.0,2.0930099487304688,-1.4194836616516113,1.0,6.127070903778076,-0.6420558094978333,1.0,6.185778617858887,2.4464828968048096,2.0","1.0,0.0",0.12430586218398343,"1.683077335357666,1.589159607887268,2.0,1.8919039964675903,-1.418561577796936,1.0,5.925630569458008,-0.6394034624099731,1.0,5.983013153076172,2.449162244796753,2.0",0
"1.683077335357666,1.589159607887268,2.0,1.8919039964675903,-1.418561577796936,1.0,5.925630569458008,-0.6394034624099731,1.0,5.983013153076172,2.449162244796753,2.0","1.0,0.0",0.11991936095296252,"1.6900094747543335,-1.4193894863128662,1.0,5.724076747894287,-0.6420233845710754,1.0,5.78283166885376,2.4465172290802,2.0,9.599833488464355,0.3380456566810608,1.0",0
"1.6900094747543335,-1.4193894863128662,1.0,5.724076747894287,-0.6420233845710754,1.0,5.78283166885376,2.4465172290802,2.0,9.599833488464355,0.3380456566810608,1.0","1.0,0.0",0.11669161166779585,"1.4882276058197021,-1.4195704460144043,1.0,5.522372245788574,-0.6426255702972412,1.0,5.581447124481201,2.445908784866333,2.0,9.39822769165039,0.3370387554168701,1.0",0
"1.4882276058197021,-1.4195704460144043,1.0,5.522372245788574,-0.6426255702972412,1.0,5.581447124481201,2.445908784866333,2.0,9.39822769165039,0.3370387554168701,1.0","1.0,0.0",0.11291401596825157,"5.320890426635742,-0.6429674029350281,1.0,5.3801445960998535,2.445563316345215,2.0,9.196807861328125,0.33647602796554565,1.0,9.387251853942871,3.528186559677124,2.0",0
"5.320890426635742,-0.6429674029350281,1.0,5.3801445960998535,2.445563316345215,2.0,9.196807861328125,0.33647602796554565,1.0,9.387251853942871,3.528186559677124,2.0","1.0,0.0",0.10981113864336134,"5.119141101837158,-0.6449803709983826,1.0,5.179549217224121,2.443526029586792,2.0,8.995428085327148,0.33301204442977905,1.0,9.187064170837402,3.524649143218994,2.0",0
"5.119141101837158,-0.6449803709983826,1.0,5.179549217224121,2.443526029586792,2.0,8.995428085327148,0.33301204442977905,1.0,9.187064170837402,3.524649143218994,2.0","1.0,0.0",0.1071879785589136,"4.917450428009033,-0.6453039050102234,1.0,4.978037357330322,2.4431979656219482,2.0,8.793787002563477,0.33245304226875305,1.0,8.98560905456543,3.5240774154663086,2.0",0
"4.917450428009033,-0.6453039050102234,1.0,4.978037357330322,2.4431979656219482,2.0,8.793787002563477,0.33245304226875305,1.0,8.98560905456543,3.5240774154663086,2.0","1.0,0.0",0.10420323695765088,"4.715981960296631,-0.6457390785217285,1.0,4.776841640472412,2.4427590370178223,2.0,8.592411041259766,0.3316863477230072,1.0,8.784514427185059,3.5232958793640137,2.0",0
"4.715981960296631,-0.6457390785217285,1.0,4.776841640472412,2.4427590370178223,2.0,8.592411041259766,0.3316863477230072,1.0,8.784514427185059,3.5232958793640137,2.0","1.0,0.0",0.10201924308855315,"4.514260292053223,-0.6460223197937012,1.0,4.575326919555664,2.442471981048584,2.0,8.390751838684082,0.3311379849910736,1.0,8.58306884765625,3.5227348804473877,2.0",0
"4.514260292053223,-0.6460223197937012,1.0,4.575326919555664,2.442471981048584,2.0,8.390751838684082,0.3311379849910736,1.0,8.58306884765625,3.5227348804473877,2.0","1.0,0.0",0.09964901758249134,"4.312643527984619,-0.6459202766418457,1.0,4.373598098754883,2.4425456523895264,2.0,8.18910026550293,0.33135464787483215,1.0,8.381301879882812,3.5229263305664062,2.0",0
"4.312643527984619,-0.6459202766418457,1.0,4.373598098754883,2.4425456523895264,2.0,8.18910026550293,0.33135464787483215,1.0,8.381301879882812,3.5229263305664062,2.0","0.0,0.6",0.43159333773929254,"4.023573398590088,-1.166062355041504,1.0,4.453158378601074,1.8929964303970337,2.0,7.988996505737305,-0.6590583920478821,1.0,8.561206817626953,2.486682176589966,2.0",0
"4.023573398590088,-1.166062355041504,1.0,4.453158378601074,1.8929964303970337,2.0,7.988996505737305,-0.6590583920478821,1.0,8.561206817626953,2.486682176589966,2.0","1.0,0.0",0.3208437622748719,"3.6921277046203613,-1.5863533020019531,1.0,4.434567928314209,1.4121993780136108,2.0,7.68873405456543,-1.490488052368164,1.0,8.581972122192383,1.5795952081680298,2.0",0
"3.6921277046203613,-1.5863533020019531,1.0,4.434567928314209,1.4121993780136108,2.0,7.68873405456543,-1.490488052368164,1.0,8.581972122192383,1.5795952081680298,2.0","1.0,0.0",0.2761265835125397,"3.468679666519165,-1.6375072002410889,1.0,4.251489162445068,1.3507592678070068,2.0,7.466216087341309,-1.5955449342727661,1.0,8.400775909423828,1.462212085723877,2.0",0
"3.468679666519165,-1.6375072002410889,1.0,4.251489162445068,1.3507592678070068,2.0,7.466216087341309,-1.5955449342727661,1.0,8.400775909423828,1.462212085723877,2.0","1.0,0.0",0.23619703073593512,"3.264507293701172,-1.6457186937332153,1.0,4.054275035858154,1.3407158851623535,2.0,7.262130260467529,-1.6130658388137817,1.0,8.203808784484863,1.4425055980682373,2.0",0
"3.264507293701172,-1.6457186937332153,1.0,4.054275035858154,1.3407158851623535,2.0,7.262130260467529,-1.6130658388137817,1.0,8.203808784484863,1.4425055980682373,2.0","1.0,0.0",0.21159763097218254,"3.0621323585510254,-1.647796630859375,1.0,3.853633165359497,1.3381807804107666,2.0,7.0597662925720215,-1.6174681186676025,1.0,8.003217697143555,1.4375580549240112,2.0",0
"3.0621323585510254,-1.647796630859375,1.0,3.853633165359497,1.3381807804107666,2.0,7.0597662925720215,-1.6174681186676025,1.0,8.003217697143555,1.4375580549240112,2.0","1.0,0.0",0.19226166597614291,"2.861006498336792,-1.6477924585342407,1.0,3.6524531841278076,1.3381986618041992,2.0,6.858646392822266,-1.617388129234314,1.0,7.8020429611206055,1.4376544952392578,2.0",0
"2.861006498336792,-1.6477924585342407,1.0,3.6524531841278076,1.3381986618041992,2.0,6.858646392822266,-1.617388129234314,1.0,7.8020429611206055,1.4376544952392578,2.0","1.0,0.0",0.17680810676719005,"2.660696268081665,-1.6484811305999756,1.0,3.452784538269043,1.3373395204544067,2.0,6.658341407775879,-1.6189337968826294,1.0,7.602394104003906,1.4359056949615479,2.0",0
"2.660696268081665,-1.6484811305999756,1.0,3.452784538269043,1.3373395204544067,2.0,6.658341407775879,-1.6189337968826294,1.0,7.602394104003906,1.4359056949615479,2.0","1.0,0.0",0.1668243853487379,"2.4591805934906006,-1.6485099792480469,1.0,3.2511560916900635,1.33734130859375,2.0,6.456768989562988,-1.6188124418258667,1.0,7.400704383850098,1.436063528060913,2.0",0
