state,action,reward,next_state,done
"2.0312275886535645,-1.4128228425979614,1.0,3.2932145595550537,1.774780511856079,2.0,4.537051200866699,-1.029568076133728,1.0,5.318687438964844,2.3728649616241455,2.0","1.0,0.0",0.23518739718022763,"1.829687237739563,-1.4130017757415771,1.0,3.0918757915496826,1.774519443511963,2.0,4.335535526275635,-1.029906988143921,1.0,5.117386817932129,2.372474431991577,2.0",0
"1.829687237739563,-1.4130017757415771,1.0,3.0918757915496826,1.774519443511963,2.0,4.335535526275635,-1.029906988143921,1.0,5.117386817932129,2.372474431991577,2.0","1.0,0.0",0.20195745029745238,"1.6280157566070557,-1.413281798362732,1.0,2.8907411098480225,1.7740223407745361,2.0,4.13391637802124,-1.03058660030365,1.0,4.916343688964844,2.371652841567993,2.0",0
"1.6280157566070557,-1.413281798362732,1.0,2.8907411098480225,1.7740223407745361,2.0,4.13391637802124,-1.03058660030365,1.0,4.916343688964844,2.371652841567993,2.0","1.0,0.0",0.17862920389341785,"1.4264800548553467,-1.4142889976501465,1.0,2.6909470558166504,1.7723315954208374,2.0,3.9326021671295166,-1.032983660697937,1.0,4.716885566711426,2.368840456008911,2.0",0
"1.4264800548553467,-1.4142889976501465,1.0,2.6909470558166504,1.7723315954208374,2.0,3.9326021671295166,-1.032983660697937,1.0,4.716885566711426,2.368840456008911,2.0","1.0,0.0",0.1634450870766333,"2.489459276199341,1.7721909284591675,2.0,3.7310128211975098,-1.033169150352478,1.0,4.5154194831848145,2.368626117706299,2.0,5.579254150390625,-0.4405260384082794,1.0",0
"2.489459276199341,1.7721909284591675,2.0,3.7310128211975098,-1.033169150352478,1.0,4.5154194831848145,2.368626117706299,2.0,5.579254150390625,-0.4405260384082794,1.0","1.0,0.0",0.15094092712692375,"2.2883408069610596,1.7717448472976685,2.0,3.5293822288513184,-1.0338129997253418,1.0,4.314406394958496,2.367820978164673,2.0,5.377728462219238,-0.4414978623390198,1.0",0
"2.2883408069610596,1.7717448472976685,2.0,3.5293822288513184,-1.0338129997253418,1.0,4.314406394958496,2.367820978164673,2.0,5.377728462219238,-0.4414978623390198,1.0","1.0,0.0",0.14043098482937655,"2.08819580078125,1.7706174850463867,2.0,3.327993631362915,-1.0355184078216553,1.0,4.114528179168701,2.365784168243408,2.0,5.176605224609375,-0.44403275847435,1.0",0
"2.08819580078125,1.7706174850463867,2.0,3.327993631362915,-1.0355184078216553,1.0,4.114528179168701,2.365784168243408,2.0,5.176605224609375,-0.44403275847435,1.0","1.0,0.0",0.13277723298680266,"1.886534571647644,1.7706485986709595,2.0,3.1264238357543945,-1.035447359085083,1.0,3.912846326828003,2.365880012512207,2.0,4.975014686584473,-0.44390252232551575,1.0",0
"1.886534571647644,1.7706485986709595,2.0,3.1264238357543945,-1.035447359085083,1.0,3.912846326828003,2.365880012512207,2.0,4.975014686584473,-0.44390252232551575,1.0","1.0,0.0",0.12590012600379064,"2.9247071743011475,-1.0362043380737305,1.0,3.7119789123535156,2.3649256229400635,2.0,4.773422718048096,-0.44512689113616943,1.0,4.772488117218018,3.039947032928467,2.0",0
"2.9247071743011475,-1.0362043380737305,1.0,3.7119789123535156,2.3649256229400635,2.0,4.773422718048096,-0.44512689113616943,1.0,4.772488117218018,3.039947032928467,2.0","0.0,0.6",0.10835887211567741,"1.700382113456726,1.5492371320724487,2.0,2.597766637802124,-1.3843944072723389,1.0,3.783102512359619,1.899273157119751,2.0,4.503588676452637,-1.0168839693069458,1.0",0
"1.700382113456726,1.5492371320724487,2.0,2.597766637802124,-1.3843944072723389,1.0,3.783102512359619,1.899273157119751,2.0,4.503588676452637,-1.0168839693069458,1.0","1.0,0.0",0.09850573763302162,"1.6594717502593994,1.3741711378097534,2.0,2.2831172943115234,-1.6295831203460693,1.0,3.7655632495880127,1.5310895442962646,2.0,4.214669227600098,-1.4389880895614624,1.0",0
"1.6594717502593994,1.3741711378097534,2.0,2.2831172943115234,-1.6295831203460693,1.0,3.7655632495880127,1.5310895442962646,2.0,4.214669227600098,-1.4389880895614624,1.0","1.0,0.0",0.10811315669386001,"1.4817306995391846,1.3469574451446533,2.0,2.0582833290100098,-1.6661951541900635,1.0,3.5900216102600098,1.4708870649337769,2.0,3.9925830364227295,-1.5058605670928955,1.0",0
"1.4817306995391846,1.3469574451446533,2.0,2.0582833290100098,-1.6661951541900635,1.0,3.5900216102600098,1.4708870649337769,2.0,3.9925830364227295,-1.5058605670928955,1.0","1.0,0.0",0.10547390735718087,"1.8532086610794067,-1.6707327365875244,1.0,3.391507863998413,1.4631279706954956,2.0,3.787837028503418,-1.514452576637268,1.0,4.577510833740234,1.879970669746399,2.0",0
"1.8532086610794067,-1.6707327365875244,1.0,3.391507863998413,1.4631279706954956,2.0,3.787837028503418,-1.514452576637268,1.0,4.577510833740234,1.879970669746399,2.0","1.0,0.0",0.10164399998114604,"3.1903202533721924,1.46219801902771,2.0,3.5858798027038574,-1.515484094619751,1.0,4.376430988311768,1.878733515739441,2.0,5.0834431648254395,-1.1017184257507324,1.0",0
"3.1903202533721924,1.46219801902771,2.0,3.5858798027038574,-1.515484094619751,1.0,4.376430988311768,1.878733515739441,2.0,5.0834431648254395,-1.1017184257507324,1.0","1.0,0.0",0.09845712654391736,"2.9890761375427246,1.4618130922317505,2.0,3.384308338165283,-1.5159153938293457,1.0,4.175234317779541,1.8782225847244263,2.0,4.881918907165527,-1.102308988571167,1.0",0
"2.9890761375427246,1.4618130922317505,2.0,3.384308338165283,-1.5159153938293457,1.0,4.175234317779541,1.8782225847244263,2.0,4.881918907165527,-1.102308988571167,1.0","1.0,0.0",0.31548647120677686,"2.787276029586792,1.4620082378387451,2.0,3.182732582092285,-1.5156915187835693,1.0,3.973402500152588,1.8785067796707153,2.0,4.680311679840088,-1.1019726991653442,1.0",0
"2.787276029586792,1.4620082378387451,2.0,3.182732582092285,-1.5156915187835693,1.0,3.973402500152588,1.8785067796707153,2.0,4.680311679840088,-1.1019726991653442,1.0","1.0,0.0",0.2315461437655435,"2.5855841636657715,1.4620567560195923,2.0,2.981064558029175,-1.5156309604644775,1.0,3.7716903686523438,1.8785773515701294,2.0,4.478619575500488,-1.1018842458724976,1.0",0
"2.5855841636657715,1.4620567560195923,2.0,2.981064558029175,-1.5156309604644775,1.0,3.7716903686523438,1.8785773515701294,2.0,4.478619575500488,-1.1018842458724976,1.0","1.0,0.0",0.19300954414795535,"2.3841676712036133,1.4620884656906128,2.0,2.7797725200653076,-1.5155905485153198,1.0,3.5702731609344482,1.8786451816558838,2.0,4.2773308753967285,-1.101798415184021,1.0",0
"2.3841676712036133,1.4620884656906128,2.0,2.7797725200653076,-1.5155905485153198,1.0,3.5702731609344482,1.8786451816558838,2.0,4.2773308753967285,-1.101798415184021,1.0","1.0,0.0",0.16855193778730926,"2.1822729110717773,1.4623790979385376,2.0,2.578265905380249,-1.5152482986450195,1.0,3.3683245182037354,1.8790905475616455,2.0,4.075770854949951,-1.1012606620788574,1.0",0
"2.1822729110717773,1.4623790979385376,2.0,2.578265905380249,-1.5152482986450195,1.0,3.3683245182037354,1.8790905475616455,2.0,4.075770854949951,-1.1012606620788574,1.0","1.0,0.0",0.15162617761727581,"1.9807214736938477,1.4623671770095825,2.0,2.3767178058624268,-1.5152578353881836,1.0,3.166771411895752,1.8790830373764038,2.0,3.874220609664917,-1.1012647151947021,1.0",0
"1.9807214736938477,1.4623671770095825,2.0,2.3767178058624268,-1.5152578353881836,1.0,3.166771411895752,1.8790830373764038,2.0,3.874220609664917,-1.1012647151947021,1.0","1.0,0.0",0.1387400141717403,"1.7790671586990356,1.4624714851379395,2.0,2.175261974334717,-1.5151299238204956,1.0,2.96509051322937,1.879263997077942,2.0,3.672738790512085,-1.101040005683899,1.0",0
"1.7790671586990356,1.4624714851379395,2.0,2.175261974334717,-1.5151299238204956,1.0,2.96509051322937,1.879263997077942,2.0,3.672738790512085,-1.101040005683899,1.0","1.0,0.0",0.12890645985045723,"1.5772185325622559,1.462730884552002,2.0,1.9738829135894775,-1.514808177947998,1.0,2.763176441192627,1.8797107934951782,2.0,3.471294641494751,-1.1004818677902222,1.0",0
"1.5772185325622559,1.462730884552002,2.0,1.9738829135894775,-1.514808177947998,1.0,2.763176441192627,1.8797107934951782,2.0,3.471294641494751,-1.1004818677902222,1.0","1.0,0.0",0.12066510253286933,"1.7722997665405273,-1.5151405334472656,1.0,2.5621132850646973,1.879257082939148,2.0,3.2697746753692627,-1.101043939590454,1.0,3.106534957885742,2.340714931488037,2.0",0
"1.7722997665405273,-1.5151405334472656,1.0,2.5621132850646973,1.879257082939148,2.0,3.2697746753692627,-1.101043939590454,1.0,3.106534957885742,2.340714931488037,2.0","1.0,0.0",0.11421644289998056,"1.5707675218582153,-1.515044093132019,1.0,2.3603334426879883,1.8794102668762207,2.0,3.0682120323181152,-1.1008388996124268,1.0,2.904721260070801,2.340907573699951,2.0",0
"1.5707675218582153,-1.515044093132019,1.0,2.3603334426879883,1.8794102668762207,2.0,3.0682120323181152,-1.1008388996124268,1.0,2.904721260070801,2.340907573699951,2.0","1.0,0.0",0.10832221586952961,"2.1585693359375,1.8795350790023804,2.0,2.8666276931762695,-1.1006685495376587,1.0,2.7029285430908203,2.3410630226135254,2.0,3.970205783843994,-0.5233578085899353,1.0",0
"2.1585693359375,1.8795350790023804,2.0,2.8666276931762695,-1.1006685495376587,1.0,2.7029285430908203,2.3410630226135254,2.0,3.970205783843994,-0.5233578085899353,1.0","1.0,0.0",0.10347864295137832,"1.9572093486785889,1.8794348239898682,2.0,2.6651687622070312,-1.1007944345474243,1.0,2.501584768295288,2.340947151184082,2.0,3.768767833709717,-0.5235161185264587,1.0",0
"1.9572093486785889,1.8794348239898682,2.0,2.6651687622070312,-1.1007944345474243,1.0,2.501584768295288,2.340947151184082,2.0,3.768767833709717,-0.5235161185264587,1.0","1.0,0.0",0.09921730800405415,"2.463593006134033,-1.1006128787994385,1.0,3.5671467781066895,-0.523248016834259,1.0,4.379795551300049,0.16369229555130005,1.0,5.0182929039001465,1.0217885971069336,1.0",0
"2.463593006134033,-1.1006128787994385,1.0,3.5671467781066895,-0.523248016834259,1.0,4.379795551300049,0.16369229555130005,1.0,5.0182929039001465,1.0217885971069336,1.0","1.0,0.0",0.23870773480395469,"2.2620749473571777,-1.10030996799469,1.0,3.3655402660369873,-0.522800862789154,1.0,4.178093433380127,0.1642451286315918,1.0,4.816476821899414,1.0224238634109497,1.0",0
"2.2620749473571777,-1.10030996799469,1.0,3.3655402660369873,-0.522800862789154,1.0,4.178093433380127,0.1642451286315918,1.0,4.816476821899414,1.0224238634109497,1.0","1.0,0.0",0.18487400959661715,"2.060642957687378,-1.100798487663269,1.0,3.164228916168213,-0.5234960913658142,1.0,3.9769163131713867,0.16339828073978424,1.0,4.615461349487305,1.0214585065841675,1.0",0
"2.060642957687378,-1.100798487663269,1.0,3.164228916168213,-0.5234960913658142,1.0,3.9769163131713867,0.16339828073978424,1.0,4.615461349487305,1.0214585065841675,1.0","0.0,0.6",0.14394137712988342,"1.741166591644287,-1.3347097635269165,1.0,2.9027535915374756,-0.8853833079338074,1.0,3.7876369953155518,-0.2943970859050751,1.0,4.518765449523926,0.48628026247024536,1.0",0
"1.741166591644287,-1.3347097635269165,1.0,2.9027535915374756,-0.8853833079338074,1.0,3.7876369953155518,-0.2943970859050751,1.0,4.518765449523926,0.48628026247024536,1.0","1.0,0.0",0.13509333894982256,"1.9636198282241821,1.8955656290054321,2.0,2.6124050617218018,-1.1687428951263428,1.0,3.549359083175659,-0.6643638014793396,1.0,4.351246356964111,0.04343659430742264,1.0",0
"1.9636198282241821,1.8955656290054321,2.0,2.6124050617218018,-1.1687428951263428,1.0,3.549359083175659,-0.6643638014793396,1.0,4.351246356964111,0.04343659430742264,1.0","0.0,0.6",0.11272186971847464,"2.0086071491241455,1.6184399127960205,2.0,2.2597334384918213,-1.5037134885787964,1.0,2.4522035121917725,2.0545337200164795,2.0,3.253554344177246,-1.1234424114227295,1.0",0
"2.0086071491241455,1.6184399127960205,2.0,2.2597334384918213,-1.5037134885787964,1.0,2.4522035121917725,2.0545337200164795,2.0,3.253554344177246,-1.1234424114227295,1.0","1.0,0.0",0.10310681245119158,"1.2791807651519775,1.2194675207138062,2.0,1.9662235975265503,1.4126240015029907,2.0,1.9266005754470825,-1.7193208932876587,1.0,2.4483642578125,1.8056830167770386,2.0",0
"1.2791807651519775,1.2194675207138062,2.0,1.9662235975265503,1.4126240015029907,2.0,1.9266005754470825,-1.7193208932876587,1.0,2.4483642578125,1.8056830167770386,2.0","1.0,0.0",0.10553710040773767,"1.7885143756866455,1.3793243169784546,2.0,2.2769811153411865,1.7644916772842407,2.0,2.727313995361328,-1.4818750619888306,1.0,2.748091697692871,2.5934479236602783,2.0",0
"1.7885143756866455,1.3793243169784546,2.0,2.2769811153411865,1.7644916772842407,2.0,2.727313995361328,-1.4818750619888306,1.0,2.748091697692871,2.5934479236602783,2.0","1.0,0.0",0.10015954469402732,"1.5899696350097656,1.3752493858337402,2.0,2.0792763233184814,1.7593512535095215,2.0,2.522535800933838,-1.4879891872406006,1.0,3.469552755355835,-0.9908300638198853,1.0",0
"1.5899696350097656,1.3752493858337402,2.0,2.0792763233184814,1.7593512535095215,2.0,2.522535800933838,-1.4879891872406006,1.0,3.469552755355835,-0.9908300638198853,1.0","1.0,0.0",0.09431695475487989,"1.389574408531189,1.3742756843566895,2.0,1.8791054487228394,1.7580913305282593,2.0,2.3204660415649414,-1.489507794380188,1.0,3.267773151397705,-0.9929025173187256,1.0",0
"1.389574408531189,1.3742756843566895,2.0,1.8791054487228394,1.7580913305282593,2.0,2.3204660415649414,-1.489507794380188,1.0,3.267773151397705,-0.9929025173187256,1.0","1.0,0.0",0.18583437294844973,"2.1188433170318604,-1.4894026517868042,1.0,3.066129207611084,-0.9927821755409241,1.0,3.8761441707611084,-0.2835519015789032,1.0,4.56227445602417,0.675632894039154,1.0",0
"2.1188433170318604,-1.4894026517868042,1.0,3.066129207611084,-0.9927821755409241,1.0,3.8761441707611084,-0.2835519015789032,1.0,4.56227445602417,0.675632894039154,1.0","1.0,0.0",0.14879038238587983,"1.9171069860458374,-1.4900354146957397,1.0,2.8645665645599365,-0.993720293045044,1.0,3.674818754196167,-0.2847508490085602,1.0,4.361262321472168,0.6742134094238281,1.0",0
"1.9171069860458374,-1.4900354146957397,1.0,2.8645665645599365,-0.993720293045044,1.0,3.674818754196167,-0.2847508490085602,1.0,4.361262321472168,0.6742134094238281,1.0","1.0,0.0",0.12691054795806933,"1.716211199760437,-1.489540696144104,1.0,2.6635589599609375,-0.9930146336555481,1.0,3.4736526012420654,-0.2838647961616516,1.0,4.159882068634033,0.6752523183822632,1.0",0
"1.716211199760437,-1.489540696144104,1.0,2.6635589599609375,-0.9930146336555481,1.0,3.4736526012420654,-0.2838647961616516,1.0,4.159882068634033,0.6752523183822632,1.0","1.0,0.0",0.11289781548310285,"1.5146137475967407,-1.4894750118255615,1.0,2.4619553089141846,-0.9929572343826294,1.0,3.2720489501953125,-0.2838149070739746,1.0,3.958285093307495,0.6752952337265015,1.0",0
"1.5146137475967407,-1.4894750118255615,1.0,2.4619553089141846,-0.9929572343826294,1.0,3.2720489501953125,-0.2838149070739746,1.0,3.958285093307495,0.6752952337265015,1.0","1.0,0.0",0.10285423188880372,"2.261349678039551,-0.9923083186149597,1.0,3.0712292194366455,-0.2829129099845886,1.0,3.757168769836426,0.6764119863510132,1.0,4.330799579620361,2.059358596801758,1.0",0
"2.261349678039551,-0.9923083186149597,1.0,3.0712292194366455,-0.2829129099845886,1.0,3.757168769836426,0.6764119863510132,1.0,4.330799579620361,2.059358596801758,1.0","0.0,0.6",0.19282592375197005,"1.9403200149536133,-1.2669094800949097,1.0,2.8298583030700684,-0.6604020595550537,1.0,3.626512289047241,0.20916129648685455,1.0,4.362781524658203,1.5128004550933838,1.0",0
"1.9403200149536133,-1.2669094800949097,1.0,2.8298583030700684,-0.6604020595550537,1.0,3.626512289047241,0.20916129648685455,1.0,4.362781524658203,1.5128004550933838,1.0","1.0,0.0",0.1420020544912508,"1.6168971061706543,-1.4670588970184326,1.0,2.5628104209899902,-0.9528678059577942,1.0,3.442704677581787,-0.16762803494930267,1.0,4.306076526641846,1.0555566549301147,1.0",0
"1.6168971061706543,-1.4670588970184326,1.0,2.5628104209899902,-0.9528678059577942,1.0,3.442704677581787,-0.16762803494930267,1.0,4.306076526641846,1.0555566549301147,1.0","1.0,0.0",0.1252939260883259,"2.3491742610931396,-0.9873566031455994,1.0,3.2391278743743896,-0.2135479897260666,1.0,4.118221282958984,0.9983819723129272,1.0,4.8526611328125,2.6435811519622803,1.0",0
"2.3491742610931396,-0.9873566031455994,1.0,3.2391278743743896,-0.2135479897260666,1.0,4.118221282958984,0.9983819723129272,1.0,4.8526611328125,2.6435811519622803,1.0","0.0,0.6",0.09844431064498993,"2.0305771827697754,-1.2677141427993774,1.0,3.00573992729187,-0.6045230627059937,1.0,4.021890640258789,0.49500033259391785,1.0,4.94559907913208,2.0418519973754883,1.0",0
"2.0305771827697754,-1.2677141427993774,1.0,3.00573992729187,-0.6045230627059937,1.0,4.021890640258789,0.49500033259391785,1.0,4.94559907913208,2.0418519973754883,1.0","1.0,0.0",0.08524837692746601,"1.7270878553390503,-1.4584910869598389,1.0,2.7584331035614014,-0.886528491973877,1.0,3.870201587677002,0.1162482276558876,1.0,4.930510520935059,1.572898268699646,1.0",0
"1.7270878553390503,-1.4584910869598389,1.0,2.7584331035614014,-0.886528491973877,1.0,3.870201587677002,0.1162482276558876,1.0,4.930510520935059,1.572898268699646,1.0","1.0,0.0",0.16671752807872509,"1.5019304752349854,-1.4879717826843262,1.0,2.5430386066436768,-0.9339764714241028,1.0,3.672027349472046,0.049373894929885864,1.0,4.7574334144592285,1.4874215126037598,1.0",0
"1.5019304752349854,-1.4879717826843262,1.0,2.5430386066436768,-0.9339764714241028,1.0,3.672027349472046,0.049373894929885864,1.0,4.7574334144592285,1.4874215126037598,1.0","0.0,0.6",0.1215331615075067,"2.223827838897705,-1.2492843866348267,1.0,3.465298652648926,-0.4124220013618469,1.0,4.719501972198486,0.8810436129570007,1.0,6.024651527404785,2.8056232929229736,1.0",0
"2.223827838897705,-1.2492843866348267,1.0,3.465298652648926,-0.4124220013618469,1.0,4.719501972198486,0.8810436129570007,1.0,6.024651527404785,2.8056232929229736,1.0","1.0,0.0",0.10312343331109919,"1.9059851169586182,-1.4712846279144287,1.0,3.222851276397705,-0.7589275240898132,1.0,4.59672737121582,0.4066389203071594,1.0,6.082592010498047,2.195390462875366,1.0",0
"1.9059851169586182,-1.4712846279144287,1.0,3.222851276397705,-0.7589275240898132,1.0,4.59672737121582,0.4066389203071594,1.0,6.082592010498047,2.195390462875366,1.0","0.0,0.6",0.08650008907744311,"2.9150550365448,-1.1838657855987549,1.0,2.77345609664917,2.3088929653167725,2.0,4.429405689239502,-0.20773668587207794,1.0,6.1361846923828125,1.3716099262237549,1.0",0
"2.9150550365448,-1.1838657855987549,1.0,2.77345609664917,2.3088929653167725,2.0,4.429405689239502,-0.20773668587207794,1.0,6.1361846923828125,1.3716099262237549,1.0","1.0,0.0",0.17961410711227038,"2.5918428897857666,-1.4883646965026855,1.0,2.8091583251953125,2.0005016326904297,2.0,4.198302745819092,-0.6726635098457336,1.0,6.058033466339111,0.723343551158905,1.0",0
"2.5918428897857666,-1.4883646965026855,1.0,2.8091583251953125,2.0005016326904297,2.0,4.198302745819092,-0.6726635098457336,1.0,6.058033466339111,0.723343551158905,1.0","1.0,0.0",0.14678092393711284,"2.3744711875915527,-1.5191271305084229,1.0,2.6313276290893555,1.9670583009719849,2.0,3.990072250366211,-0.7216989398002625,1.0,5.865506649017334,0.6531263589859009,1.0",0
"2.3744711875915527,-1.5191271305084229,1.0,2.6313276290893555,1.9670583009719849,2.0,3.990072250366211,-0.7216989398002625,1.0,5.865506649017334,0.6531263589859009,1.0","1.0,0.0",0.12271666302705786,"2.1705129146575928,-1.5235021114349365,1.0,2.4334418773651123,1.9622305631637573,2.0,3.787506341934204,-0.728889524936676,1.0,5.665339469909668,0.6426666975021362,1.0",0
"2.1705129146575928,-1.5235021114349365,1.0,2.4334418773651123,1.9622305631637573,2.0,3.787506341934204,-0.728889524936676,1.0,5.665339469909668,0.6426666975021362,1.0","1.0,0.6",0.09579922915713857,"2.474425792694092,1.6362046003341675,2.0,3.4847679138183594,-1.2018873691558838,1.0,5.5180134773254395,-0.07348094880580902,1.0,4.885774612426758,3.1535425186157227,2.0",0
"2.474425792694092,1.6362046003341675,2.0,3.4847679138183594,-1.2018873691558838,1.0,5.5180134773254395,-0.07348094880580902,1.0,4.885774612426758,3.1535425186157227,2.0","1.0,0.0",0.08771125859559581,"2.431323289871216,1.3738338947296143,2.0,3.1590170860290527,-1.5495344400405884,1.0,5.292952060699463,-0.6255456805229187,1.0,4.979615688323975,2.6478817462921143,2.0",0
"2.431323289871216,1.3738338947296143,2.0,3.1590170860290527,-1.5495344400405884,1.0,5.292952060699463,-0.6255456805229187,1.0,4.979615688323975,2.6478817462921143,2.0","1.0,-0.6",0.17153845086821407,"2.092941999435425,1.6255643367767334,2.0,3.119015693664551,-1.2068849802017212,1.0,5.145966053009033,-0.0671922042965889,1.0,4.495831489562988,3.156285524368286,2.0",0
"2.092941999435425,1.6255643367767334,2.0,3.119015693664551,-1.2068849802017212,1.0,5.145966053009033,-0.0671922042965889,1.0,4.495831489562988,3.156285524368286,2.0","1.0,0.0",0.13864970477345862,"3.0314102172851562,-0.9032328724861145,1.0,4.944781303405762,0.4182995855808258,1.0,4.000529766082764,3.568185806274414,2.0,7.046011447906494,2.35579252243042,1.0",0
"3.0314102172851562,-0.9032328724861145,1.0,4.944781303405762,0.4182995855808258,1.0,4.000529766082764,3.568185806274414,2.0,7.046011447906494,2.35579252243042,1.0","1.0,0.6",0.12234345645207712,"1.75753915309906,1.6075360774993896,2.0,2.7263612747192383,-1.2450071573257446,1.0,4.775855541229248,-0.14637069404125214,1.0,4.190771579742432,3.0895497798919678,2.0",0
"1.75753915309906,1.6075360774993896,2.0,2.7263612747192383,-1.2450071573257446,1.0,4.775855541229248,-0.14637069404125214,1.0,4.190771579742432,3.0895497798919678,2.0","1.0,0.0",0.10796418222353243,"1.720566987991333,1.418068766593933,2.0,2.409559965133667,-1.5146602392196655,1.0,4.5555219650268555,-0.6189572811126709,1.0,4.2854766845703125,2.658323049545288,2.0",0
"1.720566987991333,1.418068766593933,2.0,2.409559965133667,-1.5146602392196655,1.0,4.5555219650268555,-0.6189572811126709,1.0,4.2854766845703125,2.658323049545288,2.0","1.0,0.0",0.1074071698904937,"1.537858486175537,1.3942729234695435,2.0,2.188946485519409,-1.5470757484436035,1.0,4.346289157867432,-0.6791471838951111,1.0,4.118560314178467,2.6013150215148926,2.0",0
"1.537858486175537,1.3942729234695435,2.0,2.188946485519409,-1.5470757484436035,1.0,4.346289157867432,-0.6791471838951111,1.0,4.118560314178467,2.6013150215148926,2.0","1.0,0.0",0.09916249760065066,"1.9828219413757324,-1.5538133382797241,1.0,4.142701625823975,-0.6922124028205872,1.0,3.9245996475219727,2.5889370441436768,2.0,6.623061180114746,0.7279519438743591,1.0",0
"1.9828219413757324,-1.5538133382797241,1.0,4.142701625823975,-0.6922124028205872,1.0,3.9245996475219727,2.5889370441436768,2.0,6.623061180114746,0.7279519438743591,1.0","1.0,0.0",0.2243319005558907,"1.7808555364608765,-1.5544921159744263,1.0,3.940974712371826,-0.6935507655143738,1.0,3.7238609790802,2.587663173675537,2.0,6.421738147735596,0.725855827331543,1.0",0
"1.7808555364608765,-1.5544921159744263,1.0,3.940974712371826,-0.6935507655143738,1.0,3.7238609790802,2.587663173675537,2.0,6.421738147735596,0.725855827331543,1.0","1.0,0.0",0.17733253883471167,"1.5790656805038452,-1.554781436920166,1.0,3.739309787750244,-0.6940947771072388,1.0,3.5225954055786133,2.5871458053588867,2.0,6.220269203186035,0.7250193357467651,1.0",0
"1.5790656805038452,-1.554781436920166,1.0,3.739309787750244,-0.6940947771072388,1.0,3.5225954055786133,2.5871458053588867,2.0,6.220269203186035,0.7250193357467651,1.0","1.0,0.0",0.1517581025749961,"3.538078784942627,-0.6955419182777405,1.0,3.322517156600952,2.585772752761841,2.0,6.019533634185791,0.7226952314376831,1.0,6.205371856689453,4.526463031768799,2.0",0
"3.538078784942627,-0.6955419182777405,1.0,3.322517156600952,2.585772752761841,2.0,6.019533634185791,0.7226952314376831,1.0,6.205371856689453,4.526463031768799,2.0","1.0,0.6",0.12462031239512794,"3.247995138168335,-1.121610403060913,1.0,3.425490379333496,2.1619858741760254,2.0,5.880942344665527,-0.00957738421857357,1.0,6.519308090209961,3.744847059249878,2.0",0
"3.247995138168335,-1.121610403060913,1.0,3.425490379333496,2.1619858741760254,2.0,5.880942344665527,-0.00957738421857357,1.0,6.519308090209961,3.744847059249878,2.0","1.0,0.0",0.11937172548603736,"2.927403450012207,-1.4544309377670288,1.0,3.43371844291687,1.7947239875793457,2.0,5.65871000289917,-0.6124019622802734,1.0,6.670843601226807,3.058922052383423,2.0",0
"2.927403450012207,-1.4544309377670288,1.0,3.43371844291687,1.7947239875793457,2.0,5.65871000289917,-0.6124019622802734,1.0,6.670843601226807,3.058922052383423,2.0","1.0,0.6",0.10369195796277642,"2.5287766456604004,-1.8354488611221313,1.0,3.455512762069702,1.319647192955017,2.0,5.346721649169922,-1.3577156066894531,1.0,6.8301262855529785,2.149801254272461,2.0",0
"2.5287766456604004,-1.8354488611221313,1.0,3.455512762069702,1.319647192955017,2.0,5.346721649169922,-1.3577156066894531,1.0,6.8301262855529785,2.149801254272461,2.0","1.0,0.0",0.10086130250441427,"2.1472718715667725,-2.0798637866973877,1.0,3.3700032234191895,0.972745954990387,2.0,4.997886657714844,-1.8724111318588257,1.0,6.808292865753174,1.47805655002594,2.0",0
"2.1472718715667725,-2.0798637866973877,1.0,3.3700032234191895,0.972745954990387,2.0,4.997886657714844,-1.8724111318588257,1.0,6.808292865753174,1.47805655002594,2.0","1.0,0.0",0.0984715521093853,"3.182936906814575,0.923143744468689,2.0,4.770053863525391,-1.944957971572876,1.0,6.628086566925049,1.3793355226516724,2.0,8.172511100769043,-1.3662307262420654,1.0",0
"3.182936906814575,0.923143744468689,2.0,4.770053863525391,-1.944957971572876,1.0,6.628086566925049,1.3793355226516724,2.0,8.172511100769043,-1.3662307262420654,1.0","1.0,0.0",0.3487081289752537,"2.9830737113952637,0.9158499836921692,2.0,4.563756942749023,-1.9557881355285645,1.0,6.429206371307373,1.3643461465835571,2.0,7.967471599578857,-1.3846614360809326,1.0",0
"2.9830737113952637,0.9158499836921692,2.0,4.563756942749023,-1.9557881355285645,1.0,6.429206371307373,1.3643461465835571,2.0,7.967471599578857,-1.3846614360809326,1.0","1.0,0.0",0.2477801263192837,"2.7822353839874268,0.9144660234451294,2.0,4.361573696136475,-1.95792818069458,1.0,6.228610038757324,1.3613156080245972,2.0,7.765588283538818,-1.3884278535842896,1.0",0
"2.7822353839874268,0.9144660234451294,2.0,4.361573696136475,-1.95792818069458,1.0,6.228610038757324,1.3613156080245972,2.0,7.765588283538818,-1.3884278535842896,1.0","1.0,0.0",0.20314099226005533,"2.5805420875549316,0.9140080809593201,2.0,4.159458160400391,-1.9586185216903687,1.0,6.026981830596924,1.3603507280349731,2.0,7.5635552406311035,-1.3896188735961914,1.0",0
